transaction_id,timestamp,amount,customer_id,merchant_id,merchant_category,distance_from_home,customer_age,transaction_velocity_daily,fraud,account_id,transaction_type,location,ip_address,channel,customer_occupation,transaction_duration,verification_attempt,login_attempt,account_balance,account_type,hour_of_day,previous_transactions_timestamp
T00004513,2025-02-28 00:43:50,2142.0,C0003650,M00785,electronics,3.55,36,6,0,ACC58155056,CR,Patna,45.112.201.112,Branch,Lawyer,29.3,1,1,68017.51,Savings,0,2025-02-27 22:15:05
T00001533,2025-02-28 00:43:51,4711.0,C0004775,M00569,entertainment,2.71,42,5,0,ACC46173157,CR,Visakhapatnam,103.7.232.64,Mobile App,Accountant,29.1,1,1,86402.12,Savings,0,2025-02-27 05:56:09
T00008075,2025-02-28 00:48:35,6369.0,C0002470,M00759,electronics,0.51,31,1,0,ACC84386123,DR,Rajkot,103.6.69.9,Mobile App,Homemaker,30.7,1,1,44580.53,Current,0,2025-02-26 02:45:45
T00005023,2025-02-28 00:51:52,1103.0,C0000725,M00698,electronics,24.79,51,2,0,ACC64963125,DR,Jaipur,45.114.164.220,ATM,Accountant,22.4,1,1,34418.67,Recurring Deposit,0,2025-02-26 15:10:48
T00003823,2025-02-28 00:56:17,6553.0,C0004986,M00574,entertainment,2.53,31,6,0,ACC95918360,DR,Dhanbad,103.2.192.76,ATM,IT Professional,43.6,1,1,2936.35,Salary,0,2025-02-26 08:45:16
T00004039,2025-02-28 01:00:12,2742.0,C0000128,M00502,healthcare,39.02,32,1,0,ACC26944487,CR,Nashik,103.0.222.215,Online,Teacher,9.5,1,1,56352.93,Recurring Deposit,1,2025-02-27 03:04:06
T00007610,2025-02-28 01:03:53,6909.0,C0004975,M00699,utilities,6.47,47,7,0,ACC50785405,DR,Thane,103.5.112.162,Online,IT Professional,9.5,1,1,18162.48,Current,1,2025-02-26 02:21:19
T00002183,2025-02-28 01:09:15,21548.0,C0001999,M00180,retail,1.93,44,1,0,ACC61091554,CR,Kanpur,103.5.65.193,Mobile App,Lawyer,16.4,1,1,40381.53,Current,1,2025-02-27 10:12:17
T00007641,2025-02-28 01:09:41,5970.0,C0001153,M00417,travel,11.62,34,2,0,ACC24301022,CR,Mumbai,103.1.166.111,Phone Banking,Homemaker,28.9,1,1,49244.26,Salary,1,2025-02-27 22:15:12
T00001192,2025-02-28 01:09:59,2992.0,C0002116,M00894,grocery,8.69,40,6,0,ACC64148754,CR,Varanasi,103.1.54.14,Branch,Doctor,9.9,1,1,38799.59,Savings,1,2025-02-27 21:23:27
T00003625,2025-02-28 01:13:28,2116.0,C0001127,M00169,grocery,0.1,47,2,0,ACC45113084,CR,Mumbai,103.5.5.25,Mobile App,Teacher,25.4,1,1,-7309.76,Savings,1,2025-02-27 06:04:23
T00006422,2025-02-28 01:15:39,20086.0,C0003588,M00371,electronics,9.36,27,6,0,ACC21571285,DR,Faridabad,103.1.226.25,ATM,Retired,31.3,1,1,32672.24,Current,1,2025-02-26 18:31:31
T00009310,2025-02-28 01:16:34,37372.0,C0003064,M00807,electronics,7.94,21,4,0,ACC67838146,CR,Ghaziabad,103.3.103.175,Branch,Chef,24.3,1,1,55865.17,Savings,1,2025-02-27 11:11:41
T00005170,2025-02-28 01:21:39,7443.000000000001,C0003752,M00966,healthcare,8.4,49,2,0,ACC87054398,CR,Lucknow,45.113.56.3,Online,Consultant,29.0,1,1,79990.36,Recurring Deposit,1,2025-02-26 05:57:43
T00008489,2025-02-28 01:26:00,2648.0,C0004791,M00359,retail,14.98,19,4,0,ACC38859601,CR,Lucknow,103.7.3.129,ATM,Government Employee,25.2,1,1,66705.45,Recurring Deposit,1,2025-02-26 15:07:39
T00000677,2025-02-28 01:27:36,31490.0,C0001196,M00860,grocery,1.9,34,1,0,ACC33851602,CR,Ahmedabad,45.114.245.41,ATM,Accountant,24.4,1,1,57640.93,Savings,1,2025-02-26 22:41:08
T00002397,2025-02-28 01:34:57,2001.0,C0000888,M00281,retail,35.51,36,3,0,ACC93131979,CR,Visakhapatnam,103.4.159.0,Mobile App,Chef,42.5,1,1,82725.73,Savings,1,2025-02-26 12:06:15
T00008234,2025-02-28 01:41:01,15697.999999999998,C0001134,M00887,healthcare,14.74,20,4,0,ACC96924061,CR,Rajkot,103.0.9.111,Branch,Manager,23.3,1,1,61270.87,Savings,1,2025-02-26 02:52:31
T00007034,2025-02-28 01:43:58,27188.0,C0002841,M00399,electronics,0.37,43,6,0,ACC43782566,CR,Delhi,103.2.63.53,Mobile App,Self-employed,45.3,1,1,32082.61,Recurring Deposit,1,2025-02-27 15:15:33
T00000791,2025-02-28 01:47:56,6720.0,C0004144,M00962,travel,21.55,14,2,0,ACC47960665,DR,Ghaziabad,103.7.205.146,Online,Business Owner,35.6,1,1,91041.6,Savings,1,2025-02-26 10:05:00
T00005182,2025-02-28 01:53:15,4467.0,C0000986,M00531,grocery,14.97,61,6,0,ACC16135823,CR,Bangalore,103.0.170.152,Online,Government Employee,34.0,1,1,39088.89,Salary,1,2025-02-27 22:22:57
T00004076,2025-02-28 01:56:48,3797.0,C0004901,M00003,grocery,23.81,38,2,0,ACC30270856,CR,Ghaziabad,103.3.210.23,Online,Nurse,43.8,1,1,56728.64,Savings,1,2025-02-26 19:25:21
T00002995,2025-02-28 01:57:22,5900.0,C0004252,M00202,restaurant,14.95,48,2,0,ACC87774890,CR,Nashik,103.1.179.105,Phone Banking,Architect,24.5,1,1,71351.92,Salary,1,2025-02-26 18:00:58
T00005027,2025-02-28 02:08:03,3515.0,C0001774,M00241,electronics,23.48,45,4,0,ACC85834657,CR,Pune,103.1.211.200,Online,IT Professional,18.3,1,1,83591.33,Savings,2,2025-02-26 12:23:22
T00006893,2025-02-28 02:11:11,8561.0,C0000811,M00357,utilities,6.94,59,3,0,ACC90440034,CR,Nashik,103.2.245.171,Online,Nurse,18.9,1,1,60194.28,Savings,2,2025-02-26 14:53:25
T00006793,2025-02-28 02:11:53,2975.0,C0000718,M00503,retail,11.57,51,2,0,ACC99078806,DR,Ahmedabad,103.7.122.89,Online,Lawyer,28.7,1,1,53203.08,Current,2,2025-02-26 18:08:14
T00004807,2025-02-28 02:12:14,10483.0,C0004279,M00559,restaurant,5.65,37,3,0,ACC58678896,DR,Srinagar,103.2.226.178,Mobile App,Driver,32.2,1,1,42506.63,Current,2,2025-02-26 11:49:01
T00004703,2025-02-28 02:23:06,9732.0,C0002090,M00518,restaurant,7.05,36,3,0,ACC17437386,DR,Kolkata,103.6.153.199,ATM,Manager,11.3,1,1,54625.98,Salary,2,2025-02-27 00:55:04
T00009596,2025-02-28 02:25:32,24834.0,C0001318,M00388,jewelry,52.74,32,10,1,ACC63782042,DR,Ghaziabad,103.3.49.81,Online,Self-employed,17.3,3,1,12194.77,Savings,2,2025-02-27 23:48:18
T00002759,2025-02-28 02:32:22,10177.0,C0002290,M00220,travel,5.86,60,4,0,ACC72589932,DR,Dhanbad,103.6.15.215,ATM,Doctor,33.4,1,1,30861.74,Savings,2,2025-02-27 20:22:49
T00006947,2025-02-28 02:33:00,13404.0,C0000170,M00841,electronics,0.83,6,2,0,ACC50111251,CR,Aurangabad,103.3.171.233,Mobile App,Business Owner,25.6,1,1,70122.59,Savings,2,2025-02-26 17:09:16
T00007079,2025-02-28 02:34:48,4669.0,C0000352,M00720,utilities,9.62,37,2,0,ACC69584522,CR,Amritsar,103.7.233.240,Branch,Teacher,38.5,1,1,43989.17,Salary,2,2025-02-27 20:50:13
T00005415,2025-02-28 02:35:28,10402.0,C0003288,M00438,utilities,3.94,50,2,0,ACC43642236,DR,Chennai,103.4.63.70,Branch,Consultant,12.1,1,1,58580.96,Salary,2,2025-02-26 02:49:04
T00008687,2025-02-28 02:36:32,21705.0,C0002933,M00486,restaurant,31.43,46,2,0,ACC43734435,DR,Agra,103.2.252.105,Branch,Self-employed,3.2,1,1,27108.66,Salary,2,2025-02-27 16:05:22
T00008070,2025-02-28 02:41:18,14082.0,C0004124,M00859,grocery,11.88,30,3,0,ACC24508768,CR,Patna,45.112.255.20,Online,Doctor,19.4,1,1,8371.23,Recurring Deposit,2,2025-02-26 13:56:40
T00009359,2025-02-28 02:42:16,7437.0,C0004480,M00252,grocery,4.48,56,4,0,ACC95199362,CR,Meerut,103.3.144.185,Branch,Student,8.6,1,1,33897.22,Current,2,2025-02-26 08:22:20
T00001820,2025-02-28 02:43:11,4788.0,C0004274,M00558,utilities,7.26,35,4,0,ACC93940940,DR,Hyderabad,103.7.66.78,ATM,Retired,15.3,1,1,90602.74,Current,2,2025-02-26 23:32:30
T00001964,2025-02-28 02:49:10,9516.0,C0000981,M00324,electronics,17.12,32,5,0,ACC99115205,DR,Bangalore,103.2.127.163,ATM,Business Owner,14.6,1,1,11821.92,Savings,2,2025-02-26 08:32:52
T00004016,2025-02-28 02:51:36,3376.0,C0000549,M00545,restaurant,33.43,77,2,0,ACC93638503,DR,Srinagar,45.112.29.131,Online,Manager,16.1,1,1,71386.55,Salary,2,2025-02-26 16:48:42
T00000659,2025-02-28 02:58:43,4726.0,C0000640,M00093,entertainment,1.2,62,4,0,ACC11181612,CR,Dhanbad,45.112.206.228,Branch,Lawyer,5.4,1,1,36415.38,Recurring Deposit,2,2025-02-26 06:36:07
T00009783,2025-02-28 03:05:56,308420.0,C0000806,M00903,entertainment,197.91,30,11,1,ACC75504221,DR,Jaipur,103.5.128.161,Mobile App,Manager,15.3,2,4,27504.62,Savings,3,2025-02-27 00:59:02
T00005292,2025-02-28 03:08:05,1223.0,C0003627,M00540,healthcare,10.05,30,1,0,ACC57928328,DR,Nagpur,103.2.206.79,Online,Government Employee,21.9,1,1,46996.79,Recurring Deposit,3,2025-02-26 04:50:55
T00004037,2025-02-28 03:10:22,4375.0,C0004526,M00634,grocery,4.99,39,5,0,ACC83774469,DR,Delhi,103.7.70.163,Phone Banking,Doctor,32.0,1,1,105292.85,Savings,3,2025-02-26 09:49:59
T00000705,2025-02-28 03:13:32,10008.0,C0004640,M00419,travel,9.69,43,6,0,ACC19209801,CR,Varanasi,103.1.79.64,Branch,IT Professional,21.1,1,1,34010.14,Salary,3,2025-02-27 18:10:52
T00000367,2025-02-28 03:26:26,5529.0,C0002766,M00480,healthcare,6.27,30,6,0,ACC15677713,DR,Kolkata,45.112.63.84,Phone Banking,Student,35.7,1,1,32761.72,Current,3,2025-02-27 18:56:07
T00004979,2025-02-28 03:38:11,593.0,C0003222,M00358,electronics,17.88,39,6,0,ACC70606674,CR,Thane,103.5.208.140,Phone Banking,Engineer,40.2,1,1,27529.09,Recurring Deposit,3,2025-02-26 07:12:23
T00007972,2025-02-28 03:47:20,2837.0,C0004527,M00436,electronics,2.47,60,4,0,ACC55176955,CR,Thane,45.112.141.161,Mobile App,IT Professional,29.8,1,1,115569.58,Savings,3,2025-02-26 16:00:25
T00008322,2025-02-28 03:50:40,33283.0,C0000874,M00468,retail,3.69,30,5,0,ACC22979206,CR,Kolkata,45.115.5.81,ATM,Consultant,21.3,1,1,75040.88,Savings,3,2025-02-27 00:23:07
T00001993,2025-02-28 03:50:47,11086.0,C0001142,M00175,grocery,0.19,33,2,0,ACC83932360,CR,Srinagar,103.1.156.44,ATM,Doctor,33.6,1,1,7875.47,Current,3,2025-02-26 07:33:42
T00004014,2025-02-28 03:55:28,5045.0,C0002348,M00047,travel,3.12,53,3,0,ACC47358810,CR,Pune,45.113.27.0,Mobile App,Sales Professional,31.5,1,1,62150.94,Current,3,2025-02-26 05:53:26
T00006460,2025-02-28 03:58:55,3731.0,C0000876,M00756,retail,12.63,44,3,0,ACC17324144,DR,Nagpur,45.115.175.156,Online,Teacher,38.1,1,1,51499.52,Salary,3,2025-02-26 14:18:58
T00007957,2025-02-28 04:00:05,47301.0,C0003635,M00221,restaurant,3.85,12,1,0,ACC86775659,CR,Kanpur,103.5.155.229,Branch,Retired,23.4,1,1,30489.87,Current,4,2025-02-26 05:15:09
T00009486,2025-02-28 04:03:19,4643.0,C0004710,M00077,healthcare,19.66,34,7,0,ACC31751079,CR,Ludhiana,103.2.62.185,Mobile App,Teacher,27.7,1,1,101302.91,Salary,4,2025-02-26 07:29:08
T00002971,2025-02-28 04:05:25,5098.0,C0004945,M00631,grocery,10.62,21,4,0,ACC29806690,CR,Visakhapatnam,103.6.86.146,Phone Banking,Nurse,10.8,1,1,49524.87,Recurring Deposit,4,2025-02-27 09:54:07
T00005711,2025-02-28 04:05:34,1937.0,C0003872,M00377,restaurant,14.62,49,2,0,ACC69286198,DR,Varanasi,45.114.179.107,Online,Consultant,36.4,1,1,60626.11,Current,4,2025-02-27 11:18:29
T00000853,2025-02-28 04:06:52,17929.0,C0003005,M00711,utilities,22.08,24,4,0,ACC93821894,CR,Nagpur,103.7.254.162,Branch,Engineer,25.1,1,1,42915.94,Savings,4,2025-02-27 08:06:46
T00009068,2025-02-28 04:10:38,24266.0,C0004163,M00396,retail,17.87,50,4,0,ACC81259135,CR,Amritsar,103.1.77.225,Branch,Consultant,17.9,1,1,21865.74,Savings,4,2025-02-27 01:44:15
T00001799,2025-02-28 04:11:53,5577.0,C0002119,M00478,grocery,20.36,24,1,0,ACC97991930,CR,Patna,45.115.175.254,Mobile App,IT Professional,33.0,1,1,63609.14,Savings,4,2025-02-26 10:49:47
T00005472,2025-02-28 04:12:14,3759.000000000001,C0000583,M00200,electronics,21.53,46,2,0,ACC27740248,CR,Jaipur,103.2.114.65,Mobile App,Chef,21.0,1,1,96785.75,Recurring Deposit,4,2025-02-27 15:41:13
T00000247,2025-02-28 04:18:07,2841.0,C0004830,M00828,restaurant,9.83,39,3,0,ACC92423989,CR,Srinagar,103.1.150.116,ATM,Doctor,3.8,1,1,94618.45,Current,4,2025-02-27 06:05:44
T00005813,2025-02-28 04:19:12,2353.0,C0003992,M00575,entertainment,5.21,43,2,0,ACC47945817,CR,Ghaziabad,103.7.44.226,Online,Consultant,24.5,1,1,35403.74,Salary,4,2025-02-27 05:25:11
T00009196,2025-02-28 04:35:07,25402.0,C0000046,M00920,entertainment,1.36,23,8,0,ACC79119463,CR,Patna,103.6.244.156,Branch,Teacher,31.9,1,1,59607.39,Current,4,2025-02-26 13:14:14
T00006428,2025-02-28 04:48:32,21120.0,C0000032,M00564,entertainment,7.71,31,2,0,ACC14324134,DR,Nashik,45.113.202.223,Online,Teacher,49.1,1,1,90463.74,Salary,4,2025-02-26 18:29:58
T00002301,2025-02-28 04:53:24,2012.0,C0003373,M00790,electronics,3.99,57,2,0,ACC85579195,DR,Bangalore,103.6.99.194,Online,Driver,29.4,1,1,10966.39,Savings,4,2025-02-26 21:38:15
T00005887,2025-02-28 04:53:53,2371.0,C0000460,M00005,entertainment,8.57,55,2,0,ACC65148727,DR,Patna,45.113.132.44,Online,Manager,17.8,1,1,94131.38,Savings,4,2025-02-26 05:44:25
T00008713,2025-02-28 04:56:57,3932.0,C0004161,M00767,restaurant,1.47,35,2,0,ACC11711195,DR,Dhanbad,103.0.193.157,Online,Driver,26.6,1,1,36402.38,Salary,4,2025-02-26 21:09:59
T00002250,2025-02-28 05:00:33,4806.0,C0003201,M00681,healthcare,1.58,47,2,0,ACC29226889,CR,Kanpur,45.115.127.26,Mobile App,Government Employee,28.9,1,1,15431.6,Recurring Deposit,5,2025-02-27 04:31:55
T00004069,2025-02-28 05:05:02,15665.0,C0003682,M00527,restaurant,7.51,21,4,0,ACC24508349,DR,Agra,103.0.99.125,Mobile App,IT Professional,17.0,1,1,80101.54,Savings,5,2025-02-27 17:37:28
T00004841,2025-02-28 05:05:35,5889.0,C0004383,M00275,electronics,4.5,22,6,0,ACC96368203,DR,Ghaziabad,103.3.13.45,Phone Banking,Government Employee,21.7,1,1,91715.1,Salary,5,2025-02-26 17:54:05
T00002456,2025-02-28 05:05:58,3057.0,C0000127,M00872,electronics,1.09,21,8,0,ACC42483531,CR,Nagpur,45.113.230.9,Online,Sales Professional,38.1,1,1,34701.51,Savings,5,2025-02-26 17:23:35
T00009108,2025-02-28 05:07:40,25274.0,C0003336,M00495,retail,9.74,50,5,0,ACC82125824,CR,Kanpur,103.4.152.247,Phone Banking,Student,40.1,1,1,64545.28,Savings,5,2025-02-27 01:38:26
T00005700,2025-02-28 05:13:08,5322.0,C0000356,M00095,utilities,12.91,19,2,0,ACC25766039,CR,Agra,103.2.169.181,Phone Banking,Lawyer,24.6,1,1,82887.52,Savings,5,2025-02-27 07:33:28
T00002993,2025-02-28 05:16:33,4416.0,C0004748,M00528,retail,6.85,0,2,0,ACC16080513,CR,Ghaziabad,103.3.41.254,Mobile App,Architect,10.1,1,1,56628.49,Savings,5,2025-02-26 18:37:32
T00006287,2025-02-28 05:24:18,10982.0,C0004375,M00224,utilities,14.59,46,4,0,ACC42329237,CR,Bhopal,103.2.144.150,ATM,Business Owner,28.7,1,1,-7444.65,Savings,5,2025-02-27 12:56:30
T00001014,2025-02-28 05:36:17,30981.0,C0003798,M00690,healthcare,5.17,57,5,0,ACC16757958,DR,Mumbai,103.7.183.121,Online,Lawyer,9.5,1,1,56045.79,Salary,5,2025-02-26 10:30:30
T00003413,2025-02-28 05:47:07,2376.0,C0003132,M00672,healthcare,18.11,15,1,0,ACC24178065,DR,Ludhiana,103.6.101.166,Branch,Teacher,25.5,1,1,58311.87,Salary,5,2025-02-27 20:42:29
T00003359,2025-02-28 05:48:54,2050.0,C0003399,M00808,utilities,13.98,22,3,0,ACC61053877,CR,Rajkot,45.112.107.176,Phone Banking,Driver,20.6,1,1,117322.25,Current,5,2025-02-26 23:56:13
T00001311,2025-02-28 05:51:14,12369.0,C0004077,M00314,retail,18.71,37,2,0,ACC76951647,CR,Varanasi,103.2.131.72,Online,Teacher,47.9,1,1,32764.82,Savings,5,2025-02-27 12:15:52
T00001741,2025-02-28 05:53:15,4612.0,C0002013,M00577,healthcare,8.71,59,0,0,ACC63437398,DR,Nagpur,103.3.232.112,Mobile App,Consultant,22.2,1,1,20988.46,Savings,5,2025-02-26 10:22:20
T00002322,2025-02-28 05:55:03,8630.0,C0002153,M00192,retail,3.63,38,7,0,ACC95979171,DR,Lucknow,103.5.114.157,Online,Self-employed,36.1,1,1,47443.72,Savings,5,2025-02-26 07:56:22
T00006368,2025-02-28 05:56:52,2403.0,C0002887,M00211,electronics,2.49,41,8,0,ACC56045630,DR,Pune,103.4.180.101,Branch,Homemaker,32.6,1,1,53191.47,Savings,5,2025-02-27 17:29:01
T00009832,2025-02-28 05:56:59,8472.0,C0001810,M00537,retail,13.96,42,9,1,ACC66240084,DR,Kolkata,103.3.255.234,Mobile App,Manager,25.6,1,2,27657.13,Savings,5,2025-02-27 05:22:23
T00009674,2025-02-28 06:00:31,21544.0,C0002108,M00389,entertainment,2.35,45,13,1,ACC50420315,DR,Dhanbad,103.3.198.139,Online,Banker,6.8,2,2,-2842.82,Current,6,2025-02-27 16:31:32
T00003055,2025-02-28 06:04:15,2318.0,C0000197,M00859,electronics,13.63,67,4,0,ACC42655866,DR,Agra,103.4.179.51,Online,Self-employed,30.0,1,1,87005.24,Savings,6,2025-02-26 21:19:52
T00001815,2025-02-28 06:06:08,2239.0,C0000537,M00538,electronics,3.7,24,3,0,ACC39854548,CR,Aurangabad,103.1.27.37,ATM,Nurse,24.6,1,1,22172.99,Current,6,2025-02-28 00:20:38
T00003031,2025-02-28 06:30:32,2827.0,C0001655,M00144,grocery,1.45,45,6,0,ACC25819123,CR,Nagpur,103.2.35.225,Online,Teacher,23.2,1,1,24706.63,Current,6,2025-02-27 15:32:22
T00008729,2025-02-28 06:37:41,4324.0,C0004551,M00962,travel,1.43,40,1,0,ACC49922369,CR,Ahmedabad,103.2.167.147,Mobile App,Accountant,29.3,1,1,18394.13,Savings,6,2025-02-27 08:19:09
T00008870,2025-02-28 06:40:25,15727.000000000002,C0003182,M00413,travel,5.19,43,1,0,ACC89089901,DR,Bhopal,103.4.3.156,Mobile App,IT Professional,43.0,1,1,62796.42,Savings,6,2025-02-27 20:41:34
T00007109,2025-02-28 06:51:15,7777.0,C0002597,M00490,retail,15.33,23,1,0,ACC70238919,CR,Bhopal,45.113.233.132,Phone Banking,Driver,25.6,1,1,1515.09,Salary,6,2025-02-27 07:10:52
T00006816,2025-02-28 06:53:16,766.0,C0004994,M00444,utilities,12.01,36,4,0,ACC71193393,DR,Aurangabad,45.112.31.127,ATM,Driver,14.5,1,1,40911.09,Salary,6,2025-02-26 20:25:59
T00002515,2025-02-28 07:03:59,7578.0,C0004157,M00948,travel,28.37,40,5,0,ACC18824561,DR,Amritsar,103.7.21.1,Phone Banking,Doctor,27.7,1,1,59882.87,Salary,7,2025-02-26 19:09:29
T00002914,2025-02-28 07:08:44,10837.0,C0003629,M00933,utilities,85.43,37,4,0,ACC46670512,DR,Ghaziabad,103.5.223.66,ATM,Lawyer,23.6,1,1,10542.56,Savings,7,2025-02-27 03:09:27
T00002743,2025-02-28 07:18:20,9541.0,C0002854,M00215,travel,13.11,55,3,0,ACC82205759,CR,Meerut,103.4.127.48,Online,Teacher,16.0,1,1,3199.0,Savings,7,2025-02-26 07:24:34
T00005875,2025-02-28 07:22:19,2049.0,C0001164,M00996,entertainment,7.28,28,3,0,ACC92493631,DR,Jaipur,45.115.227.142,Branch,Homemaker,2.4,1,1,59006.06,Salary,7,2025-02-27 10:58:08
T00006773,2025-02-28 07:34:53,1698.0,C0003348,M00534,grocery,10.29,34,6,0,ACC79491111,DR,Chennai,103.1.113.50,ATM,Banker,18.9,1,1,17690.91,Recurring Deposit,7,2025-02-26 11:41:39
T00005052,2025-02-28 07:38:47,7683.0,C0001808,M00470,grocery,13.11,44,5,0,ACC90246882,DR,Aurangabad,45.113.178.178,Branch,Teacher,34.8,1,1,28645.05,Savings,7,2025-02-27 21:46:28
T00004077,2025-02-28 07:39:01,733.0,C0004428,M00745,grocery,0.59,30,0,0,ACC99904987,DR,Nashik,103.6.53.137,Phone Banking,Architect,25.3,1,1,40978.32,Recurring Deposit,7,2025-02-26 18:22:26
T00005699,2025-02-28 07:41:25,10076.0,C0003922,M00707,electronics,4.01,43,7,0,ACC63991141,CR,Chennai,103.3.61.7,ATM,Retired,48.8,1,1,46723.3,Savings,7,2025-02-26 09:32:21
T00006359,2025-02-28 07:42:19,1219.0,C0001044,M00665,restaurant,24.03,54,4,0,ACC91321540,DR,Bhopal,45.113.236.233,Branch,Nurse,23.3,1,1,49835.54,Salary,7,2025-02-27 16:24:01
T00000734,2025-02-28 07:45:03,15280.000000000002,C0004655,M00517,grocery,3.46,30,3,0,ACC95899313,CR,Kanpur,103.5.137.44,ATM,Retired,30.5,1,1,-15273.57,Recurring Deposit,7,2025-02-26 14:00:29
T00008824,2025-02-28 07:49:56,13211.000000000002,C0003572,M00991,electronics,3.78,53,2,0,ACC89520597,CR,Varanasi,103.2.210.45,Mobile App,Teacher,15.6,1,1,-2294.09,Salary,7,2025-02-26 20:25:30
T00002083,2025-02-28 07:50:38,549.0,C0001590,M00462,entertainment,8.39,54,4,0,ACC29208935,CR,Kolkata,103.5.182.85,Mobile App,Driver,21.0,1,1,57186.16,Salary,7,2025-02-27 06:47:28
T00004450,2025-02-28 07:54:15,3328.0,C0004217,M00685,travel,8.97,23,5,0,ACC25808361,DR,Ghaziabad,103.7.240.120,ATM,Student,16.4,1,1,37848.85,Savings,7,2025-02-27 01:13:05
T00006088,2025-02-28 07:58:14,7111.0,C0004447,M00086,retail,0.54,48,1,0,ACC51004756,DR,Thane,103.3.112.69,Mobile App,Banker,11.6,1,1,53469.66,Savings,7,2025-02-27 17:22:17
T00002085,2025-02-28 08:14:35,1611.0,C0002445,M00458,travel,12.21,48,0,0,ACC68718382,CR,Kanpur,103.6.37.193,ATM,Sales Professional,35.1,1,1,33934.6,Recurring Deposit,8,2025-02-27 13:09:28
T00008412,2025-02-28 08:17:59,1896.0,C0004506,M00951,healthcare,6.59,54,0,0,ACC80260907,CR,Visakhapatnam,103.7.180.207,Mobile App,Government Employee,32.6,1,1,35841.54,Savings,8,2025-02-27 14:17:05
T00000652,2025-02-28 08:18:40,4173.0,C0002421,M00289,electronics,6.11,42,4,0,ACC23484199,DR,Kanpur,45.113.41.77,ATM,Manager,32.3,1,1,89146.58,Salary,8,2025-02-26 09:08:20
T00002517,2025-02-28 08:23:13,593.0,C0001065,M00283,healthcare,19.13,36,3,0,ACC85467972,DR,Ludhiana,103.0.74.250,Phone Banking,Nurse,43.6,1,1,114607.3,Savings,8,2025-02-27 14:47:46
T00009344,2025-02-28 08:30:03,5632.0,C0002908,M00456,retail,7.57,53,2,0,ACC27810664,CR,Kolkata,103.5.228.167,Mobile App,Accountant,50.5,1,1,48849.67,Savings,8,2025-02-27 11:23:55
T00001370,2025-02-28 08:33:45,4593.0,C0003798,M00923,grocery,4.25,36,1,0,ACC11137460,CR,Amritsar,103.2.91.144,Online,Lawyer,6.6,1,1,9437.91,Savings,8,2025-02-27 07:18:03
T00006225,2025-02-28 08:36:26,3934.000000000001,C0004187,M00681,retail,3.07,84,4,0,ACC92924837,CR,Pune,103.6.16.161,ATM,Self-employed,33.0,1,1,6166.64,Salary,8,2025-02-27 09:28:51
T00002076,2025-02-28 08:42:49,10107.0,C0000949,M00762,utilities,5.68,59,4,0,ACC34311643,CR,Pune,103.2.238.25,Mobile App,Architect,36.4,1,1,40240.07,Savings,8,2025-02-26 21:50:17
T00007506,2025-02-28 08:44:05,6705.0,C0001706,M00955,restaurant,1.59,33,2,0,ACC65682626,CR,Meerut,103.2.208.235,ATM,Sales Professional,21.8,1,1,29271.03,Savings,8,2025-02-26 17:29:48
T00007500,2025-02-28 08:49:01,30665.0,C0004028,M00537,entertainment,11.85,40,7,0,ACC54589439,CR,Dhanbad,45.115.131.159,Mobile App,Homemaker,16.3,1,1,85238.84,Current,8,2025-02-28 03:02:21
T00005375,2025-02-28 08:53:44,11440.0,C0001509,M00799,travel,54.93,15,3,0,ACC19064068,CR,Dhanbad,103.4.22.173,ATM,Architect,19.9,1,1,22484.53,Salary,8,2025-02-26 21:34:32
T00002744,2025-02-28 08:54:55,435.0,C0003295,M00229,electronics,33.66,42,1,0,ACC76755908,DR,Kanpur,103.1.194.6,Online,Accountant,24.7,1,1,96940.02,Current,8,2025-02-26 13:39:32
T00008942,2025-02-28 08:56:32,4721.0,C0004225,M00896,entertainment,6.05,56,4,0,ACC66910299,CR,Indore,103.4.252.138,Mobile App,Self-employed,32.4,1,1,95986.62,Current,8,2025-02-26 09:08:50
T00003537,2025-02-28 09:01:17,2423.0,C0003470,M00614,grocery,10.8,50,5,0,ACC11658959,CR,Bangalore,103.3.134.252,Phone Banking,Homemaker,31.9,1,1,47928.73,Salary,9,2025-02-27 21:45:37
T00005567,2025-02-28 09:02:17,10903.0,C0002440,M00096,travel,45.78,60,4,0,ACC54024257,CR,Varanasi,103.5.224.111,Phone Banking,Manager,24.1,1,1,116031.78,Savings,9,2025-02-26 22:50:16
T00003224,2025-02-28 09:14:25,7251.000000000001,C0001022,M00428,travel,27.51,27,2,0,ACC11699863,DR,Srinagar,103.4.185.226,ATM,Student,15.7,1,1,21728.27,Recurring Deposit,9,2025-02-26 10:22:16
T00008900,2025-02-28 09:15:24,4859.0,C0001498,M00755,travel,11.89,42,2,0,ACC45105069,DR,Indore,103.0.129.180,Branch,Accountant,12.3,1,1,18962.89,Recurring Deposit,9,2025-02-26 15:30:36
T00009257,2025-02-28 09:18:22,1825.0,C0004629,M00664,electronics,9.43,28,3,0,ACC32396311,DR,Nashik,103.0.252.231,ATM,Architect,23.2,1,1,4504.94,Current,9,2025-02-26 20:22:36
T00007332,2025-02-28 09:19:07,58364.0,C0003194,M00530,travel,5.37,48,5,0,ACC24356130,DR,Indore,45.112.112.45,Mobile App,Lawyer,21.2,1,1,53505.69,Savings,9,2025-02-27 12:10:17
